;place_name;place_type;long;lat;concat_person;person
1380;Siemianowice Śląskie;;18.9858;50.2758;http://dbpedia.org/resource/Marian_Czakański|Marian Czakański (1946);1
1381;Silchar;Town;92.8;24.82;http://dbpedia.org/resource/B._B._Bhattacharya|B. B. Bhattacharya (1945);1
1382;Sinclairville, New York;Village;-79.2619;42.2622;http://dbpedia.org/resource/Rexford_Tugwell|Rexford Tugwell (1891);1
1383;Sindhekela;Village;82.9392;20.2315;http://dbpedia.org/resource/Dilip_Ratha|Dilip Ratha (2000);1
1384;Singapore;Country;103.833;1.28333;http://dbpedia.org/resource/Peter_Whish-Wilson|Peter Whish-Wilson (1968),http://dbpedia.org/resource/Soo_Hong_Chew|Soo Hong Chew (1954),http://dbpedia.org/resource/Teck-Hua_Ho|Teck-Hua Ho (1961);3
1385;Sion, Switzerland;;7.36667;46.2333;http://dbpedia.org/resource/Micheline_Calmy-Rey|Micheline Calmy-Rey (1945);1
1386;Sioux City, Iowa;City;-96.3956;42.4981;http://dbpedia.org/resource/W._Edwards_Deming|W. Edwards Deming (1900);1
1387;Sisian Municipality;Village;46.0;39.5;http://dbpedia.org/resource/Heydar_Asadov|Heydar Asadov (1959);1
1388;Skatval;Village;10.8258;63.5091;http://dbpedia.org/resource/Håvard_Alstadheim|Håvard Alstadheim (1936);1
1389;Skierbieszów;Village;23.3653;50.8517;http://dbpedia.org/resource/Horst_Köhler|Horst Köhler (1943);1
1390;Skipton;;-2.017;53.962;http://dbpedia.org/resource/Henry_Sidgwick|Henry Sidgwick (1838);1
1391;Skole;Village;23.5167;49.0333;http://dbpedia.org/resource/Stanisław_Głąbiński|Stanisław Głąbiński (1862);1
1392;Skopje;City;21.4333;42.0;http://dbpedia.org/resource/Nikola_Poposki|Nikola Poposki (1977),http://dbpedia.org/resource/Valon_Saracini|Valon Saracini (1981),http://dbpedia.org/resource/Zoran_Jolevski|Zoran Jolevski (1959);3
1393;Skåne County;AdministrativeRegion;13.4418;55.9953;http://dbpedia.org/resource/Bertil_Ohlin|Bertil Ohlin (1899);1
1394;Slovenská Ľupča;Village;19.2464;48.7442;http://dbpedia.org/resource/Samuel_Reuss|Samuel Reuss (1783);1
1395;Smederevska Palanka;Town;20.9565;44.3663;http://dbpedia.org/resource/Radoslav_Milojičić|Radoslav Milojičić (1984);1
1396;Smyrna;City;27.1392;38.4186;http://dbpedia.org/resource/Édouard_Balladur|Édouard Balladur (1929);1
1397;Socialist Federal Republic of Yugoslavia;Country;19.4667;42.7833;http://dbpedia.org/resource/Janez_Potočnik|Janez Potočnik (1958),http://dbpedia.org/resource/Zorka_Grandov|Zorka Grandov (1947);2
1398;Sofia;City;23.33;42.7;http://dbpedia.org/resource/Ivailo_Kalfin|Ivailo Kalfin (1964),http://dbpedia.org/resource/Ivan_Kostov|Ivan Kostov (1949),http://dbpedia.org/resource/Kristalina_Georgieva|Kristalina Georgieva (1953),http://dbpedia.org/resource/Lyuben_Berov|Lyuben Berov (1925),http://dbpedia.org/resource/Monika_Panayotova|Monika Panayotova (1983),http://dbpedia.org/resource/Traycho_Traykov|Traycho Traykov (1970);6
1399;Solingen;City;7.08333;51.1667;http://dbpedia.org/resource/Jens_Weidmann|Jens Weidmann (1968);1
1400;Sollefteå;;17.2667;63.1667;http://dbpedia.org/resource/Urban_Bäckström|Urban Bäckström (1954);1
1401;Somalia;Country;49.0;10.0;http://dbpedia.org/resource/Abdi_Farah_Shirdon|Abdi Farah Shirdon (2000),http://dbpedia.org/resource/Abdirahman_Mohamed_Abdi_Hashi|Abdirahman Mohamed Abdi Hashi (2000),http://dbpedia.org/resource/Hussein_Abdi_Halane|Hussein Abdi Halane (2000);3
1402;Somerset;AdministrativeRegion;-2.9;51.1;http://dbpedia.org/resource/Herbert_Foxwell|Herbert Foxwell (1849);1
1403;Songkhla;City;100.597;7.20611;http://dbpedia.org/resource/Trairong_Suwankiri|Trairong Suwankiri (1944);1
1404;Sorø;Town;11.5667;55.4333;http://dbpedia.org/resource/Peter_Reinhard_Hansen|Peter Reinhard Hansen (1968);1
1405;South Lebanon, Ohio;Village;-84.2161;39.3706;http://dbpedia.org/resource/James_Laurence_Laughlin|James Laurence Laughlin (1850);1
1406;South London;;-0.1;51.45;http://dbpedia.org/resource/Gus_O'Donnell|Gus O'Donnell (1952);1
1407;Southampton;City;-1.4;50.9;http://dbpedia.org/resource/Frank_Stilwell_(economist)|Frank Stilwell (economist) (2000);1
1408;Southwark;;-0.0901;51.4988;http://dbpedia.org/resource/Charles_Babbage|Charles Babbage (1791);1
1409;Soviet Union;Country;37.6167;55.75;http://dbpedia.org/resource/Alexander_Moutchnik|Alexander Moutchnik (1976),http://dbpedia.org/resource/Alexander_Yakovlev_(Russian_politician)|Alexander Yakovlev (Russian politician) (1923),http://dbpedia.org/resource/Constantin_Gurdgiev|Constantin Gurdgiev (1970),http://dbpedia.org/resource/Dumitru_Braghiș|Dumitru Braghiș (1957),http://dbpedia.org/resource/Elhanan_Helpman|Elhanan Helpman (1946),http://dbpedia.org/resource/Gennady_Lebedev|Gennady Lebedev (1957),http://dbpedia.org/resource/Mikhail_Fradkov|Mikhail Fradkov (1950),http://dbpedia.org/resource/Mikhail_Myasnikovich|Mikhail Myasnikovich (1950),http://dbpedia.org/resource/Mikhail_Oseevsky|Mikhail Oseevsky (1960),http://dbpedia.org/resource/Nikolai_Talyzin|Nikolai Talyzin (1929),http://dbpedia.org/resource/Oleksandr_Turchynov|Oleksandr Turchynov (1964),http://dbpedia.org/resource/Serhiy_Lyovochkin|Serhiy Lyovochkin (1972),http://dbpedia.org/resource/Uładzimir_Hančaryk|Uładzimir Hančaryk (1940),http://dbpedia.org/resource/Viktor_Pynzenyk|Viktor Pynzenyk (1954),http://dbpedia.org/resource/Yulia_Tymoshenko|Yulia Tymoshenko (1960),http://dbpedia.org/resource/Zinaida_Greceanîi|Zinaida Greceanîi (1956);16
1410;Spain;Country;-3.7;40.4333;http://dbpedia.org/resource/Emmanuel_Saez|Emmanuel Saez (1972),http://dbpedia.org/resource/Jaime_Caruana|Jaime Caruana (1952),http://dbpedia.org/resource/José_Antonio_Alonso_Rodríguez|José Antonio Alonso Rodríguez (1953),http://dbpedia.org/resource/Juan_Antonio_Pérez_López|Juan Antonio Pérez López (1934),http://dbpedia.org/resource/Miquel_Faig|Miquel Faig (2000),http://dbpedia.org/resource/Sven_Giegold|Sven Giegold (1969);6
1411;Spartanburg, South Carolina;City;-81.9275;34.9467;http://dbpedia.org/resource/Robert_Tollison|Robert Tollison (1942);1
1412;Spokane, Washington;City;-117.425;47.6589;http://dbpedia.org/resource/Arthur_C._Brooks|Arthur C. Brooks (1964);1
1413;Springfield, Illinois;City;-89.655;39.7994;http://dbpedia.org/resource/William_Hoban_Branson|William Hoban Branson (1938);1
1414;Springfield, Massachusetts;City;-72.5903;42.1014;http://dbpedia.org/resource/David_Ames_Wells|David Ames Wells (1828);1
1415;Sri Lanka;Country;81.0;7.0;http://dbpedia.org/resource/Dhammika_Dharmapala|Dhammika Dharmapala (2000),http://dbpedia.org/resource/Karunasena_Kodituwakku|Karunasena Kodituwakku (1945);2
1416;St. Catharines;City;-79.2333;43.1833;http://dbpedia.org/resource/Paul_Jenkins_(economist)|Paul Jenkins (economist) (2000);1
1417;St. Gallen;;9.37083;47.4242;http://dbpedia.org/resource/Ruth_Dreifuss|Ruth Dreifuss (1940);1
1418;St. George's Island, Bermuda;Island;-64.6778;32.3847;http://dbpedia.org/resource/George_Tucker_(politician)|George Tucker (politician) (1775);1
1419;St. Louis;City;-90.1978;38.6272;http://dbpedia.org/resource/George_Goodman|George Goodman (1930),http://dbpedia.org/resource/Rex_Sinquefield|Rex Sinquefield (1944),http://dbpedia.org/resource/William_McChesney_Martin|William McChesney Martin (1906);3
1420;Stanford, California;;-122.165;37.4225;http://dbpedia.org/resource/Jon_Fisher|Jon Fisher (1972),http://dbpedia.org/resource/Peter_Senge|Peter Senge (1947);2
1421;Stara Zagora;City;25.65;42.4333;http://dbpedia.org/resource/Iliana_Ivanova|Iliana Ivanova (1975);1
1422;Staryi Chortoryisk;Village;25.8825;51.2242;http://dbpedia.org/resource/Aaron_Director|Aaron Director (1901),http://dbpedia.org/resource/Rose_Friedman|Rose Friedman (2000);2
1423;Stavanger;City;5.71889;58.9633;http://dbpedia.org/resource/Nicolai_Rygg|Nicolai Rygg (1872);1
1424;Sterling, Connecticut;Town;-71.8164;41.7022;http://dbpedia.org/resource/Charles_Dow|Charles Dow (1851);1
1425;Steubenville, Ohio;City;-80.6167;40.3583;http://dbpedia.org/resource/Richard_Timberlake|Richard Timberlake (1922);1
1426;Stockholm;City;18.0686;59.3294;http://dbpedia.org/resource/Anders_Borg|Anders Borg (1968),http://dbpedia.org/resource/Axel_Leijonhufvud|Axel Leijonhufvud (1933),http://dbpedia.org/resource/Eli_Heckscher|Eli Heckscher (1879),http://dbpedia.org/resource/Erik_Lindahl|Erik Lindahl (1891),http://dbpedia.org/resource/Erik_Lundberg|Erik Lundberg (1907),http://dbpedia.org/resource/Gustav_Cassel|Gustav Cassel (1866),http://dbpedia.org/resource/Ingemar_Ståhl|Ingemar Ståhl (1938),http://dbpedia.org/resource/Ivar_Rooth|Ivar Rooth (1888),http://dbpedia.org/resource/Jan_Stenbeck|Jan Stenbeck (1942),http://dbpedia.org/resource/Karin_Kock-Lindberg|Karin Kock-Lindberg (1891),http://dbpedia.org/resource/Knut_Wicksell|Knut Wicksell (1851),http://dbpedia.org/resource/Tord_Palander|Tord Palander (1902),http://dbpedia.org/resource/Torsten_Persson|Torsten Persson (1954);13
1427;Stoke-on-Trent;City;-2.18333;53.0;http://dbpedia.org/resource/R._G._D._Allen|R. G. D. Allen (1906);1
1428;Stralsund;City;13.0833;54.3;http://dbpedia.org/resource/Dietmar_Bartsch|Dietmar Bartsch (1958);1
1429;Strasbourg;;7.74583;48.5833;http://dbpedia.org/resource/Arsène_Wenger|Arsène Wenger (1949);1
1430;Strathmore, Alberta;Town;-113.4;51.0378;http://dbpedia.org/resource/Hu_Harries|Hu Harries (1921);1
1431;Stroiești, Transnistria;Village;28.9364;47.8886;http://dbpedia.org/resource/Petru_Pascari|Petru Pascari (1929);1
1432;Stryi;City;23.8503;49.2561;http://dbpedia.org/resource/Zbigniew_Messner|Zbigniew Messner (1929);1
1433;Strășeni;City;28.6167;47.1333;http://dbpedia.org/resource/Vasile_Botnari|Vasile Botnari (1975),http://dbpedia.org/resource/Veaceslav_Ioniță|Veaceslav Ioniță (1973);2
1434;Stuttgart;Town;9.184;48.782;http://dbpedia.org/resource/Eduard_Gaugler|Eduard Gaugler (1928),http://dbpedia.org/resource/Jürgen_Wolters|Jürgen Wolters (1940);2
1435;Sucre;City;-65.25;-19.05;http://dbpedia.org/resource/José_Gutiérrez_Guerra|José Gutiérrez Guerra (1869);1
1436;Sudan;Country;32.5333;15.6333;http://dbpedia.org/resource/Ali_M._El-Agraa|Ali M. El-Agraa (1941);1
1437;Sumedang;Town;107.567;-6.95;http://dbpedia.org/resource/Mohammad_Sadli|Mohammad Sadli (1922);1
1438;Summit, New Jersey;City;-74.3647;40.7156;http://dbpedia.org/resource/Paul_Davenport|Paul Davenport (1946);1
1439;Sumy;;34.75;50.9167;http://dbpedia.org/resource/Valentine_Vishnevsky|Valentine Vishnevsky (1958);1
1440;Sumy Oblast;Country;34.0;51.0;http://dbpedia.org/resource/Volodymyr_Stelmakh|Volodymyr Stelmakh (1939);1
1441;Sunchon;City;125.933;39.4167;http://dbpedia.org/resource/Lawrence_Yun|Lawrence Yun (2000);1
1442;Superior, Wisconsin;City;-92.0853;46.7069;http://dbpedia.org/resource/Oliver_E._Williamson|Oliver E. Williamson (1932);1
1443;Suphan Buri Province;AdministrativeRegion;100.118;14.4744;http://dbpedia.org/resource/Thanong_Bidaya|Thanong Bidaya (1947);1
1444;Surabaya;City;112.738;-7.24583;http://dbpedia.org/resource/Firmanzah|Firmanzah (1976);1
1445;Surat;City;72.8311;21.1702;http://dbpedia.org/resource/Padma_Desai|Padma Desai (1931);1
1446;Surrey;AdministrativeRegion;-0.416667;51.25;http://dbpedia.org/resource/Joan_Robinson|Joan Robinson (1903);1
1447;Svidník;Town;21.5678;49.3056;http://dbpedia.org/resource/Ivan_Mikloš|Ivan Mikloš (1960);1
1448;Swansea;City;-3.95;51.6167;http://dbpedia.org/resource/Andrew_Dilnot|Andrew Dilnot (1960),http://dbpedia.org/resource/Clive_Granger|Clive Granger (1934),http://dbpedia.org/resource/Huw_Dixon|Huw Dixon (1958);3
1449;Sweden;Country;18.0667;63.0;http://dbpedia.org/resource/Assar_Lindbeck|Assar Lindbeck (1930),http://dbpedia.org/resource/Fredrik_Reinfeldt|Fredrik Reinfeldt (1965),http://dbpedia.org/resource/Johan_Wiklund|Johan Wiklund (1963),http://dbpedia.org/resource/Magdalena_Andersson_(Social_Democrat)|Magdalena Andersson (Social Democrat) (1967),http://dbpedia.org/resource/Tomas_J._Philipson|Tomas J. Philipson (2000);5
1450;Swindon;;-1.78;51.56;http://dbpedia.org/resource/Michael_James_Farrell|Michael James Farrell (1926);1
1451;Switzerland;Country;7.45;46.95;http://dbpedia.org/resource/Marc_Faber|Marc Faber (1946),http://dbpedia.org/resource/Ueli_Maurer|Ueli Maurer (1950);2
1452;Sydney;City;151.209;-33.865;http://dbpedia.org/resource/Bill_Wentworth|Bill Wentworth (1907),http://dbpedia.org/resource/Glenn_Stevens|Glenn Stevens (1958),http://dbpedia.org/resource/James_Wolfensohn|James Wolfensohn (1933),http://dbpedia.org/resource/Jennifer_Hunt|Jennifer Hunt (2000),http://dbpedia.org/resource/Joshua_Gans|Joshua Gans (1968),http://dbpedia.org/resource/Kelvin_Lancaster|Kelvin Lancaster (1924),http://dbpedia.org/resource/Leslie_Melville|Leslie Melville (1902),http://dbpedia.org/resource/Margaret_Gardner|Margaret Gardner (1954),http://dbpedia.org/resource/Mike_Manning|Mike Manning (1943),http://dbpedia.org/resource/Pat_Conroy_(politician)|Pat Conroy (politician) (1979),http://dbpedia.org/resource/Richard_Holden_(economist)|Richard Holden (economist) (1974),http://dbpedia.org/resource/Sam_Doumany|Sam Doumany (1937),http://dbpedia.org/resource/Trevor_Swan|Trevor Swan (1918);13
1453;Sydney, Nova Scotia;Village;-60.1956;46.1364;http://dbpedia.org/resource/Kevin_G._Lynch|Kevin G. Lynch (2000);1
1454;Sylhet;City;91.8667;24.9;http://dbpedia.org/resource/Abul_Maal_Abdul_Muhith|Abul Maal Abdul Muhith (1934);1
1455;Syracuse, New York;City;-76.1444;43.0469;http://dbpedia.org/resource/Carl_Schramm|Carl Schramm (2000),http://dbpedia.org/resource/Robert_F._Engle|Robert F. Engle (1942);2
1456;Syracuse, Sicily;;15.2875;37.0692;http://dbpedia.org/resource/Carlo_Trigilia|Carlo Trigilia (1951);1
1457;Szeged;City;20.145;46.255;http://dbpedia.org/resource/Gordon_Bajnai|Gordon Bajnai (1968);1
1458;Szombathely;City;16.6219;47.2351;http://dbpedia.org/resource/Péter_Vályi|Péter Vályi (1919);1
1459;Sânnicolau Mare;;20.6294;46.0722;http://dbpedia.org/resource/Gheorghe_Funar|Gheorghe Funar (1949);1
1460;São Paulo;City;-46.6333;-23.55;http://dbpedia.org/resource/Alexandre_Schwartsman|Alexandre Schwartsman (1963),http://dbpedia.org/resource/Aloízio_Mercadante|Aloízio Mercadante (1954),http://dbpedia.org/resource/Antônio_Delfim_Netto|Antônio Delfim Netto (1928),http://dbpedia.org/resource/Fernando_Haddad|Fernando Haddad (1963),http://dbpedia.org/resource/Gilberto_Kassab|Gilberto Kassab (1960),http://dbpedia.org/resource/José_Serra|José Serra (1942),http://dbpedia.org/resource/Luiz_Carlos_Bresser-Pereira|Luiz Carlos Bresser-Pereira (1934),http://dbpedia.org/resource/Pérsio_Arida|Pérsio Arida (1952),http://dbpedia.org/resource/Rubens_Ricupero|Rubens Ricupero (1937),http://dbpedia.org/resource/Stephen_Kanitz|Stephen Kanitz (2000),http://dbpedia.org/resource/Yeda_Crusius|Yeda Crusius (1944);11
1461;São Pedro do Sul, Portugal;;-8.06667;40.75;http://dbpedia.org/resource/Carlos_Carvalhas|Carlos Carvalhas (1941);1
1462;Sîngerei;City;28.15;47.6333;http://dbpedia.org/resource/Anton_Crihan|Anton Crihan (1893);1
1463;Talca;City;-71.6667;-35.4333;http://dbpedia.org/resource/Fernando_Flores|Fernando Flores (1943);1
1464;Tallinn;City;24.7453;59.4372;http://dbpedia.org/resource/Raul_Renter|Raul Renter (1920),http://dbpedia.org/resource/William_Morris_Leiserson|William Morris Leiserson (1883);2
1465;Tamale, Ghana;City;-0.853333;9.4075;http://dbpedia.org/resource/Mahamudu_Bawumia|Mahamudu Bawumia (1963);1
1466;Tampico;City;-97.8686;22.2553;http://dbpedia.org/resource/José_Ángel_Gurría|José Ángel Gurría (1950);1
1467;Tandil;City;-59.1333;-37.3167;http://dbpedia.org/resource/Diego_Bossio|Diego Bossio (1979);1
1468;Tangier;City;-5.8;35.7667;http://dbpedia.org/resource/Mohamed_Najib_Boulif|Mohamed Najib Boulif (1964);1
1469;Tanum Municipality;Town;11.3167;58.7167;http://dbpedia.org/resource/Per_Jacobsson|Per Jacobsson (1894);1
1470;Tanzania;Country;35.0;-6.0;http://dbpedia.org/resource/Adam_Malima|Adam Malima (1966);1
1471;Tartu;City;26.7167;58.3833;http://dbpedia.org/resource/Jürgen_Ligi|Jürgen Ligi (1959);1
1472;Tartus;City;35.8833;34.8833;http://dbpedia.org/resource/Mohammad_al-Atrash|Mohammad al-Atrash (2000);1
1473;Tbilisi;City;44.7925;41.7225;http://dbpedia.org/resource/David_Amaglobeli|David Amaglobeli (1976),http://dbpedia.org/resource/Dimitri_Gvindadze|Dimitri Gvindadze (1973),http://dbpedia.org/resource/Kakha_Bendukidze|Kakha Bendukidze (1956),http://dbpedia.org/resource/Nodar_Khaduri|Nodar Khaduri (1970);4
1474;Tchaourou;City;2.6;8.88333;http://dbpedia.org/resource/Thomas_Boni_Yayi|Thomas Boni Yayi (1951);1
1475;Tczew;;18.7972;54.0875;http://dbpedia.org/resource/Grzegorz_Kołodko|Grzegorz Kołodko (1949);1
1476;Teeswater, Ontario;Village;-81.2833;43.9833;http://dbpedia.org/resource/James_Gillies|James Gillies (1924);1
1477;Tegucigalpa;City;-87.2167;14.1;http://dbpedia.org/resource/Rafael_Leonardo_Callejas_Romero|Rafael Leonardo Callejas Romero (1943);1
1478;Tehran;City;51.3889;35.6892;http://dbpedia.org/resource/Davoud_Danesh-Jafari|Davoud Danesh-Jafari (2000),http://dbpedia.org/resource/Jahangir_Amuzegar|Jahangir Amuzegar (1920),http://dbpedia.org/resource/Parviz_Davoodi|Parviz Davoodi (1952);3
1479;Tekamah, Nebraska;City;-96.2225;41.7781;http://dbpedia.org/resource/Robert_C._Holland|Robert C. Holland (1925);1
1480;Tekovské Nemce;Village;18.5311;48.3572;http://dbpedia.org/resource/Vladimír_Valach|Vladimír Valach (1937);1
1481;Tel Aviv;City;34.7833;32.0667;http://dbpedia.org/resource/Avner_Greif|Avner Greif (1955),http://dbpedia.org/resource/Daniel_Kahneman|Daniel Kahneman (1934),http://dbpedia.org/resource/Itzhak_Gilboa|Itzhak Gilboa (1963),http://dbpedia.org/resource/Jacob_A._Frenkel|Jacob A. Frenkel (1943),http://dbpedia.org/resource/Uri_Gneezy|Uri Gneezy (1967);5
1482;Temryuk;;37.3667;45.2667;http://dbpedia.org/resource/Pyotr_Lomako|Pyotr Lomako (1904);1
1483;Terneuzen;Town;3.83333;51.3333;http://dbpedia.org/resource/Eric_van_Damme|Eric van Damme (1959);1
1484;The Hague;City;4.31667;52.0833;http://dbpedia.org/resource/Arie_Pais|Arie Pais (1930),http://dbpedia.org/resource/Bas_de_Gaay_Fortman|Bas de Gaay Fortman (1937),http://dbpedia.org/resource/Ernest_van_den_Haag|Ernest van den Haag (1914),http://dbpedia.org/resource/Frans_Weisglas|Frans Weisglas (1946),http://dbpedia.org/resource/Jan_Tinbergen|Jan Tinbergen (1903),http://dbpedia.org/resource/Mark_Blaug|Mark Blaug (1927),http://dbpedia.org/resource/Mars_Cramer|Mars Cramer (1926),http://dbpedia.org/resource/Pieter_Cort_van_der_Linden|Pieter Cort van der Linden (1846),http://dbpedia.org/resource/Saskia_Sassen|Saskia Sassen (1947),http://dbpedia.org/resource/Willem_Buiter|Willem Buiter (1949),http://dbpedia.org/resource/Willem_Drees_Jr.|Willem Drees Jr. (1922);11
1485;Theresa, New York;Town;-75.7974;44.2153;http://dbpedia.org/resource/C._S._Holling|C. S. Holling (1930);1
1486;Thessaloniki;City;22.9;40.65;http://dbpedia.org/resource/Costas_Lapavitsas|Costas Lapavitsas (1961),http://dbpedia.org/resource/Dimitri_B._Papadimitriou|Dimitri B. Papadimitriou (1946),http://dbpedia.org/resource/Mehmet_Cavit_Bey|Mehmet Cavit Bey (1875);3
1487;Thornton, Arkansas;City;-92.4897;33.7767;http://dbpedia.org/resource/John_R._Steelman|John R. Steelman (1900);1
1488;Thunder Bay;City;-89.2461;48.3822;http://dbpedia.org/resource/Robin_Neill|Robin Neill (1931);1
1489;Tianmen;City;113.167;30.664;http://dbpedia.org/resource/Xie_Fuzhan|Xie Fuzhan (1954);1
1490;Tibet;Country;88.8;31.2;http://dbpedia.org/resource/Tsarong|Tsarong (1888);1
1491;Tiel;Town;5.43333;51.8833;http://dbpedia.org/resource/Anne_Vermeer|Anne Vermeer (1916);1
1492;Tijnje;Village;5.99111;53.0297;http://dbpedia.org/resource/Hein_Vos|Hein Vos (1903);1
1493;Tioga County, Pennsylvania;AdministrativeRegion;-77.25;41.77;http://dbpedia.org/resource/Scott_Nearing|Scott Nearing (1883);1
1494;Tirana;Town;19.8178;41.3289;http://dbpedia.org/resource/Fatos_Nano|Fatos Nano (1952),http://dbpedia.org/resource/Gramoz_Pashko|Gramoz Pashko (1955),http://dbpedia.org/resource/Shkëlqim_Cani|Shkëlqim Cani (1956);3
1495;Tiszabura;Village;20.4589;47.4469;http://dbpedia.org/resource/György_Szapáry|György Szapáry (1938);1
1496;Tokyo;City;139.692;35.6897;http://dbpedia.org/resource/Akihiko_Matsui_(economist)|Akihiko Matsui (economist) (1962),http://dbpedia.org/resource/Hiroshi_Yoshikawa|Hiroshi Yoshikawa (1951),http://dbpedia.org/resource/Katsuhito_Iwai|Katsuhito Iwai (1947),http://dbpedia.org/resource/Koichi_Hamada|Koichi Hamada (1936),http://dbpedia.org/resource/Makoto_Itoh|Makoto Itoh (1936),http://dbpedia.org/resource/Sakiko_Fukuda-Parr|Sakiko Fukuda-Parr (1950),http://dbpedia.org/resource/Takashi_Negishi|Takashi Negishi (1933),http://dbpedia.org/resource/Takeshi_Amemiya|Takeshi Amemiya (1935);8
